,date,open,high,low,close,volume
450,2023-09-12 09:35:00,184.3,184.67,184.28,184.67,520020
451,2023-09-12 09:40:00,184.67,185.12,184.67,184.87,707424
452,2023-09-12 09:45:00,184.88,185.0,184.71,184.77,281740
453,2023-09-12 09:50:00,184.76,184.95,184.74,184.86,157982
454,2023-09-12 09:55:00,184.86,184.93,184.82,184.93,135020
455,2023-09-12 10:00:00,184.93,185.09,184.89,184.96,318021
456,2023-09-12 10:05:00,184.9,184.97,184.79,184.94,363402
457,2023-09-12 10:10:00,184.93,185.15,184.9,185.09,618345
458,2023-09-12 10:15:00,185.1,185.12,184.84,184.88,347867
459,2023-09-12 10:20:00,184.87,184.93,184.76,184.82,235347
460,2023-09-12 10:25:00,184.81,184.82,184.43,184.52,677171
461,2023-09-12 10:30:00,184.52,184.7,184.41,184.66,215206
462,2023-09-12 10:35:00,184.66,184.74,184.47,184.54,142789
463,2023-09-12 10:40:00,184.54,184.55,184.39,184.47,224958
464,2023-09-12 10:45:00,184.46,184.66,184.37,184.38,189566
465,2023-09-12 10:50:00,184.38,184.38,184.2,184.2,177118
466,2023-09-12 10:55:00,184.2,184.28,184.07,184.07,204787
467,2023-09-12 11:00:00,184.07,184.32,184.04,184.31,263866
468,2023-09-12 11:05:00,184.3,184.33,184.14,184.2,0
469,2023-09-12 11:10:00,184.22,184.31,184.17,184.28,7416306
470,2023-09-12 11:15:00,184.28,184.4,184.25,184.35,139540
471,2023-09-12 11:20:00,184.34,184.49,184.33,184.4,136097
472,2023-09-12 11:25:00,184.4,184.57,184.34,184.57,137593
473,2023-09-12 11:30:00,184.58,184.72,184.55,184.67,159326
474,2023-09-12 11:35:00,184.67,184.79,184.67,184.76,106373
475,2023-09-12 11:40:00,184.76,184.84,184.73,184.74,130601
476,2023-09-12 11:45:00,184.74,184.82,184.67,184.79,141008
477,2023-09-12 11:50:00,184.79,184.84,184.77,184.81,44979
478,2023-09-12 11:55:00,184.82,184.86,184.79,184.79,74677
479,2023-09-12 12:00:00,184.8,184.91,184.8,184.89,73482
480,2023-09-12 12:05:00,184.89,184.9,184.84,184.88,39374
481,2023-09-12 12:10:00,184.88,184.98,184.85,184.94,135276
482,2023-09-12 12:15:00,184.97,185.06,184.93,185.04,105051
483,2023-09-12 12:20:00,185.05,185.13,184.99,185.1,76761
484,2023-09-12 12:25:00,185.11,185.12,184.9,184.94,90878
485,2023-09-12 12:30:00,184.93,184.95,184.8,184.8,47027
486,2023-09-12 12:35:00,184.82,184.84,184.74,184.82,48051
487,2023-09-12 12:40:00,184.82,184.95,184.81,184.92,71589
488,2023-09-12 12:45:00,184.91,184.95,184.86,184.93,43413
489,2023-09-12 12:50:00,184.93,184.96,184.83,184.86,94149
490,2023-09-12 12:55:00,184.86,184.86,184.79,184.85,49093
491,2023-09-12 13:00:00,184.86,184.92,184.79,184.9,90164
492,2023-09-12 13:05:00,184.93,184.96,184.83,184.84,69293
493,2023-09-12 13:10:00,184.82,184.91,184.82,184.88,62432
494,2023-09-12 13:15:00,184.87,185.01,184.87,184.98,62386
495,2023-09-12 13:20:00,184.99,185.29,184.99,185.25,281830
496,2023-09-12 13:25:00,185.25,185.29,185.17,185.21,184384
497,2023-09-12 13:30:00,185.22,185.34,185.22,185.27,170421
498,2023-09-12 13:35:00,185.28,185.3,185.17,185.21,91973
499,2023-09-12 13:40:00,185.21,185.22,184.97,185.0,98826
500,2023-09-12 13:45:00,184.99,185.01,184.85,184.93,105756
501,2023-09-12 13:50:00,184.95,185.04,184.9,184.92,83378
502,2023-09-12 13:55:00,184.92,184.95,184.81,184.85,76096
503,2023-09-12 14:00:00,184.85,184.85,184.78,184.78,345121
504,2023-09-12 14:05:00,184.78,184.8,184.74,184.77,110387
505,2023-09-12 14:10:00,184.77,184.84,184.77,184.79,31131
506,2023-09-12 14:15:00,184.79,184.85,184.69,184.79,82162
507,2023-09-12 14:20:00,184.79,184.83,184.68,184.71,140069
508,2023-09-12 14:25:00,184.71,184.82,184.71,184.79,50625
509,2023-09-12 14:30:00,184.78,184.81,184.69,184.74,194573
510,2023-09-12 14:35:00,184.73,184.77,184.7,184.74,162649
511,2023-09-12 14:40:00,184.74,184.76,184.65,184.68,107810
512,2023-09-12 14:45:00,184.67,184.74,184.62,184.63,67586
513,2023-09-12 14:50:00,184.64,184.64,184.4,184.43,262959
514,2023-09-12 14:55:00,184.43,184.52,184.39,184.43,163493
515,2023-09-12 15:00:00,184.43,184.45,184.33,184.39,177451
516,2023-09-12 15:05:00,184.38,184.43,184.35,184.39,126798
517,2023-09-12 15:10:00,184.38,184.43,184.31,184.32,111735
518,2023-09-12 15:15:00,184.32,184.32,184.19,184.21,137389
519,2023-09-12 15:20:00,184.21,184.27,184.12,184.13,206046
520,2023-09-12 15:25:00,184.14,184.19,184.11,184.19,145895
521,2023-09-12 15:30:00,184.19,184.23,184.14,184.18,210080
522,2023-09-12 15:35:00,184.18,184.24,184.12,184.15,171655
523,2023-09-12 15:40:00,184.16,184.24,184.15,184.2,280109
524,2023-09-12 15:45:00,184.2,184.24,184.06,184.17,292049
525,2023-09-12 15:50:00,184.18,184.37,184.18,184.35,645346
526,2023-09-12 15:55:00,184.36,184.38,184.18,184.23,1101998
527,2023-09-13 09:30:00,184.5,184.88,184.37,184.59,1092959
528,2023-09-13 09:35:00,184.58,184.64,184.19,184.46,394437
529,2023-09-13 09:40:00,184.44,184.62,183.73,183.86,688102
530,2023-09-13 09:45:00,183.87,183.91,183.45,183.58,591067
531,2023-09-13 09:50:00,183.59,183.67,183.27,183.41,556559
532,2023-09-13 09:55:00,183.41,183.61,183.36,183.61,411986
533,2023-09-13 10:00:00,183.6,183.61,183.16,183.16,392705
534,2023-09-13 10:05:00,183.16,183.16,182.87,183.11,615255
535,2023-09-13 10:10:00,183.11,183.31,183.0,183.09,435981
536,2023-09-13 10:15:00,183.09,183.32,183.03,183.29,366147
537,2023-09-13 10:20:00,183.29,183.62,183.28,183.61,377638
538,2023-09-13 10:25:00,183.61,183.74,183.55,183.7,384773
539,2023-09-13 10:30:00,183.71,183.84,183.62,183.84,289086
540,2023-09-13 10:35:00,183.84,184.08,183.78,184.06,360064
541,2023-09-13 10:40:00,184.06,184.13,183.98,184.01,430256
542,2023-09-13 10:45:00,184.01,184.03,183.81,183.84,273613
543,2023-09-13 10:50:00,183.84,183.96,183.83,183.94,122667
544,2023-09-13 10:55:00,183.92,183.99,183.84,183.95,234511
545,2023-09-13 11:00:00,183.96,184.02,183.85,183.98,232149
546,2023-09-13 11:05:00,183.98,184.03,183.9,183.93,113239
547,2023-09-13 11:10:00,183.93,184.01,183.92,183.93,126323
548,2023-09-13 11:15:00,183.93,183.97,183.77,183.8,114962
549,2023-09-13 11:20:00,183.8,183.91,183.7,183.87,115944
550,2023-09-13 11:25:00,183.88,183.92,183.79,183.8,199807
551,2023-09-13 11:30:00,183.81,183.87,183.68,183.68,312591
552,2023-09-13 11:35:00,183.68,183.73,183.63,183.68,176637
553,2023-09-13 11:40:00,183.67,183.7,183.56,183.65,166328
554,2023-09-13 11:45:00,183.66,183.71,183.57,183.57,104234
555,2023-09-13 11:50:00,183.56,183.56,183.27,183.39,161040
556,2023-09-13 11:55:00,183.39,183.54,183.3,183.52,194146
557,2023-09-13 12:00:00,183.56,183.56,183.39,183.51,129673
558,2023-09-13 12:05:00,183.54,183.59,183.52,183.53,89629
559,2023-09-13 12:10:00,183.46,183.53,183.39,183.4,106000
560,2023-09-13 12:15:00,183.4,183.55,183.36,183.51,84610
561,2023-09-13 12:20:00,183.52,183.65,183.52,183.6,80101
562,2023-09-13 12:25:00,183.6,183.74,183.6,183.71,135607
563,2023-09-13 12:30:00,183.72,183.77,183.54,183.67,132901
564,2023-09-13 12:35:00,183.68,183.68,183.5,183.52,103715
565,2023-09-13 12:40:00,183.51,183.54,183.45,183.49,159828
566,2023-09-13 12:45:00,183.48,183.65,183.45,183.62,502247
567,2023-09-13 12:50:00,183.65,183.72,183.58,183.71,197294
568,2023-09-13 12:55:00,183.71,183.77,183.65,183.71,171941
569,2023-09-13 13:00:00,183.7,183.74,183.57,183.59,145881
570,2023-09-13 13:05:00,183.59,183.63,183.54,183.56,96118
571,2023-09-13 13:10:00,183.57,183.63,183.53,183.57,73942
572,2023-09-13 13:15:00,183.58,183.67,183.57,183.6,75063
573,2023-09-13 13:20:00,183.6,183.65,183.54,183.65,72981
574,2023-09-13 13:25:00,183.65,183.66,183.54,183.55,179476
575,2023-09-13 13:30:00,183.56,183.71,183.51,183.65,197308
576,2023-09-13 13:35:00,183.65,183.67,183.56,183.6,117965
577,2023-09-13 13:40:00,183.6,183.63,183.59,183.62,52843
578,2023-09-13 13:45:00,183.64,183.66,183.54,183.55,76788
579,2023-09-13 13:50:00,183.55,183.57,183.5,183.52,59920
580,2023-09-13 13:55:00,183.51,183.51,183.43,183.44,76080
581,2023-09-13 14:00:00,183.43,183.47,183.26,183.26,163259
582,2023-09-13 14:05:00,183.25,183.25,183.14,183.16,221783
583,2023-09-13 14:10:00,183.15,183.29,183.15,183.22,157794
584,2023-09-13 14:15:00,183.23,183.24,183.09,183.14,201619
585,2023-09-13 14:20:00,183.14,183.16,183.05,183.15,122601
586,2023-09-13 14:25:00,183.15,183.22,183.14,183.21,97538
587,2023-09-13 14:30:00,183.21,183.22,183.11,183.12,252822
588,2023-09-13 14:35:00,183.12,183.22,183.09,183.18,244567
589,2023-09-13 14:40:00,183.18,183.23,183.1,183.12,102371
590,2023-09-13 14:45:00,183.11,183.18,183.06,183.07,131089
591,2023-09-13 14:50:00,183.07,183.07,182.71,182.73,469226
592,2023-09-13 14:55:00,182.72,182.85,182.59,182.81,388806
593,2023-09-13 15:00:00,182.81,182.84,182.65,182.66,498951
594,2023-09-13 15:05:00,182.69,182.71,182.55,182.59,278250
595,2023-09-13 15:10:00,182.58,182.7,182.39,182.45,409229
596,2023-09-13 15:15:00,182.44,182.67,182.42,182.65,399542
597,2023-09-13 15:20:00,182.65,182.7,182.57,182.69,428548
598,2023-09-13 15:25:00,182.68,182.75,182.65,182.74,291219
599,2023-09-13 15:30:00,182.75,182.9,182.75,182.86,483838
600,2023-09-13 15:35:00,182.86,182.94,182.79,182.85,483748
601,2023-09-13 15:40:00,182.85,182.98,182.85,182.9,732543
602,2023-09-13 15:45:00,182.9,183.04,182.88,182.97,456317
603,2023-09-13 15:50:00,182.97,182.97,182.74,182.83,1138337
604,2023-09-13 15:55:00,182.83,183.1,182.79,183.0,1454242
605,2023-09-14 09:30:00,184.53,186.07,184.47,185.35,2051983
606,2023-09-14 09:35:00,185.35,185.93,185.31,185.71,1151056
607,2023-09-14 09:40:00,185.71,185.77,185.01,185.14,739753
608,2023-09-14 09:45:00,185.14,185.18,184.6,184.67,705178
609,2023-09-14 09:50:00,184.68,185.08,184.64,184.84,707905
610,2023-09-14 09:55:00,184.84,185.42,184.64,185.35,579147
611,2023-09-14 10:00:00,185.34,185.55,184.68,184.77,644724
612,2023-09-14 10:05:00,184.88,185.07,184.62,184.71,425232
613,2023-09-14 10:10:00,184.72,184.72,184.45,184.55,376124
614,2023-09-14 10:15:00,184.54,184.72,184.24,184.32,497545
615,2023-09-14 10:20:00,184.31,184.73,184.26,184.69,300503
616,2023-09-14 10:25:00,184.69,184.76,184.43,184.75,227702
617,2023-09-14 10:30:00,184.75,185.07,184.7,185.06,504036
618,2023-09-14 10:35:00,185.07,185.21,185.05,185.05,481018
619,2023-09-14 10:40:00,185.07,185.24,185.04,185.15,330787
620,2023-09-14 10:45:00,185.15,185.44,185.15,185.39,457037
621,2023-09-14 10:50:00,185.4,185.74,185.4,185.67,663087
622,2023-09-14 10:55:00,185.67,185.9,185.67,185.79,458642
623,2023-09-14 11:00:00,185.79,185.89,185.72,185.82,669245
624,2023-09-14 11:05:00,185.83,185.88,185.67,185.71,420011
625,2023-09-14 11:10:00,185.7,185.78,185.6,185.68,287149
626,2023-09-14 11:15:00,185.68,185.68,185.33,185.48,255226
627,2023-09-14 11:20:00,185.48,185.51,185.3,185.34,152386
628,2023-09-14 11:25:00,185.33,185.33,185.19,185.24,192650
629,2023-09-14 11:30:00,185.25,185.35,185.22,185.22,106629
630,2023-09-14 11:35:00,185.22,185.29,185.18,185.23,98188
631,2023-09-14 11:40:00,185.15,185.22,185.04,185.16,148239
632,2023-09-14 11:45:00,185.16,185.23,185.1,185.22,128048
633,2023-09-14 11:50:00,185.22,185.3,185.2,185.24,102005
634,2023-09-14 11:55:00,185.24,185.37,185.23,185.29,1186984
635,2023-09-14 12:00:00,185.28,185.4,185.24,185.34,170547
636,2023-09-14 12:05:00,185.35,185.35,185.21,185.21,302986
637,2023-09-14 12:10:00,185.22,185.27,185.18,185.22,68972
638,2023-09-14 12:15:00,185.21,185.41,185.21,185.33,129552
639,2023-09-14 12:20:00,185.34,185.34,185.17,185.17,99059
640,2023-09-14 12:25:00,185.17,185.19,185.08,185.09,145970
641,2023-09-14 12:30:00,185.09,185.13,185.04,185.09,264703
642,2023-09-14 12:35:00,185.08,185.08,184.99,185.07,151200
643,2023-09-14 12:40:00,185.08,185.22,185.07,185.1,93781
644,2023-09-14 12:45:00,185.1,185.24,185.06,185.24,78024
645,2023-09-14 12:50:00,185.23,185.32,185.21,185.3,154203
646,2023-09-14 12:55:00,185.29,185.32,185.26,185.32,107559
647,2023-09-14 13:00:00,185.32,185.4,185.29,185.37,182685
648,2023-09-14 13:05:00,185.37,185.37,185.28,185.32,175225
649,2023-09-14 13:10:00,185.33,185.47,185.32,185.45,102471
650,2023-09-14 13:15:00,185.44,185.44,185.35,185.44,100213
651,2023-09-14 13:20:00,185.44,185.52,185.39,185.4,217544
652,2023-09-14 13:25:00,185.4,185.48,185.36,185.42,128324
653,2023-09-14 13:30:00,185.43,185.54,185.43,185.53,109057
654,2023-09-14 13:35:00,185.53,185.59,185.49,185.58,146464
655,2023-09-14 13:40:00,185.57,185.57,185.47,185.57,144368
656,2023-09-14 13:45:00,185.57,185.57,185.42,185.43,209837
657,2023-09-14 13:50:00,185.43,185.48,185.38,185.41,93932
658,2023-09-14 13:55:00,185.4,185.41,185.31,185.32,96704
659,2023-09-14 14:00:00,185.34,185.42,185.29,185.35,67084
660,2023-09-14 14:05:00,185.34,185.43,185.31,185.34,83914
661,2023-09-14 14:10:00,185.34,185.4,185.32,185.36,44283
662,2023-09-14 14:15:00,185.38,185.4,185.33,185.35,171086
663,2023-09-14 14:20:00,185.34,185.46,185.32,185.35,169548
664,2023-09-14 14:25:00,185.35,185.48,185.34,185.4,99731
665,2023-09-14 14:30:00,185.4,185.56,185.35,185.53,445002
666,2023-09-14 14:35:00,185.54,185.6,185.51,185.54,164148
667,2023-09-14 14:40:00,185.54,185.66,185.53,185.61,92278
668,2023-09-14 14:45:00,185.62,185.64,185.54,185.64,155060
669,2023-09-14 14:50:00,185.64,185.67,185.57,185.64,207734
670,2023-09-14 14:55:00,185.64,185.68,185.6,185.66,555560
671,2023-09-14 15:00:00,185.66,185.82,185.66,185.82,726544
672,2023-09-14 15:05:00,185.82,185.86,185.71,185.73,337669
673,2023-09-14 15:10:00,185.73,185.77,185.69,185.71,187810
674,2023-09-14 15:15:00,185.71,185.71,185.6,185.63,661524
675,2023-09-14 15:20:00,185.63,185.64,185.54,185.54,180643
676,2023-09-14 15:25:00,185.54,185.54,185.43,185.43,253339
677,2023-09-14 15:30:00,185.42,185.44,185.3,185.41,488704
678,2023-09-14 15:35:00,185.4,185.47,185.36,185.39,230350
679,2023-09-14 15:40:00,185.39,185.51,185.38,185.49,303594
680,2023-09-14 15:45:00,185.49,185.49,185.35,185.37,317664
681,2023-09-14 15:50:00,185.38,185.55,185.37,185.44,773532
682,2023-09-14 15:55:00,185.45,185.67,185.37,185.57,1293947
683,2023-09-15 09:30:00,184.79,185.07,184.39,184.79,2789298
684,2023-09-15 09:35:00,184.79,184.99,184.64,184.68,425808
685,2023-09-15 09:40:00,184.68,184.78,184.43,184.73,820264
686,2023-09-15 09:45:00,184.73,184.83,184.45,184.63,611289
687,2023-09-15 09:50:00,184.63,184.71,184.4,184.55,1096209
688,2023-09-15 09:55:00,184.56,184.7,184.35,184.46,428581
689,2023-09-15 10:00:00,184.47,184.72,184.41,184.46,731976
690,2023-09-15 10:05:00,184.46,184.89,184.46,184.54,314164
691,2023-09-15 10:10:00,184.55,184.75,184.21,184.24,429821
692,2023-09-15 10:15:00,184.24,184.3,184.01,184.13,520794
693,2023-09-15 10:20:00,184.13,184.38,184.01,184.29,383750
694,2023-09-15 10:25:00,184.29,184.3,183.99,184.1,580925
695,2023-09-15 10:30:00,184.1,184.34,184.06,184.32,364098
696,2023-09-15 10:35:00,184.33,184.39,184.24,184.34,289039
697,2023-09-15 10:40:00,184.35,184.35,184.12,184.14,221863
698,2023-09-15 10:45:00,184.15,184.22,183.99,184.03,267319
699,2023-09-15 10:50:00,184.03,184.04,183.72,183.81,546366
700,2023-09-15 10:55:00,183.81,183.85,183.55,183.57,356743
701,2023-09-15 11:00:00,183.57,183.62,183.45,183.55,4342424
702,2023-09-15 11:05:00,183.55,183.66,183.44,183.63,832249
703,2023-09-15 11:10:00,183.65,183.65,183.38,183.39,530743
704,2023-09-15 11:15:00,183.39,183.52,183.35,183.48,705177
705,2023-09-15 11:20:00,183.43,183.53,183.34,183.52,261011
706,2023-09-15 11:25:00,183.52,183.58,183.4,183.57,472434
707,2023-09-15 11:30:00,183.56,183.61,183.4,183.42,359467
708,2023-09-15 11:35:00,183.43,183.49,183.36,183.46,164654
709,2023-09-15 11:40:00,183.46,183.54,183.42,183.5,340363
710,2023-09-15 11:45:00,183.5,183.52,183.41,183.51,245215
711,2023-09-15 11:50:00,183.51,183.53,183.35,183.46,324947
712,2023-09-15 11:55:00,183.47,183.53,183.35,183.48,594687
713,2023-09-15 12:00:00,183.48,183.54,183.38,183.45,251395
714,2023-09-15 12:05:00,183.45,183.55,183.45,183.49,141530
715,2023-09-15 12:10:00,183.48,183.54,183.38,183.48,202918
716,2023-09-15 12:15:00,183.48,183.54,183.38,183.54,152696
717,2023-09-15 12:20:00,183.54,183.55,183.41,183.44,181902
718,2023-09-15 12:25:00,183.43,183.46,183.31,183.35,281819
719,2023-09-15 12:30:00,183.34,183.42,183.32,183.41,252407
720,2023-09-15 12:35:00,183.42,183.46,183.34,183.44,156888
721,2023-09-15 12:40:00,183.45,183.49,183.38,183.4,206658
722,2023-09-15 12:45:00,183.4,183.43,183.34,183.41,479839
723,2023-09-15 12:50:00,183.42,183.51,183.42,183.46,154725
724,2023-09-15 12:55:00,183.45,183.45,183.32,183.4,191219
725,2023-09-15 13:00:00,183.4,183.41,183.13,183.13,278961
726,2023-09-15 13:05:00,183.12,183.12,182.99,183.03,231137
727,2023-09-15 13:10:00,183.03,183.05,182.95,183.03,191199
728,2023-09-15 13:15:00,183.02,183.07,182.99,182.99,186356
729,2023-09-15 13:20:00,183.0,183.01,182.88,182.93,482178
730,2023-09-15 13:25:00,182.93,182.98,182.91,182.92,501257
731,2023-09-15 13:30:00,182.92,182.96,182.79,182.94,298404
732,2023-09-15 13:35:00,182.93,183.14,182.92,183.14,274369
733,2023-09-15 13:40:00,183.15,183.32,183.13,183.27,452059
734,2023-09-15 13:45:00,183.27,183.34,183.23,183.3,180917
735,2023-09-15 13:50:00,183.3,183.38,183.26,183.34,122375
736,2023-09-15 13:55:00,183.33,183.37,183.28,183.34,155992
737,2023-09-15 14:00:00,183.34,183.34,183.22,183.28,309208
738,2023-09-15 14:05:00,183.28,183.32,183.24,183.26,117637
739,2023-09-15 14:10:00,183.25,183.34,183.21,183.22,215598
740,2023-09-15 14:15:00,183.21,183.31,183.21,183.27,230032
741,2023-09-15 14:20:00,183.26,183.32,183.26,183.26,182569
742,2023-09-15 14:25:00,183.25,183.31,183.22,183.3,224395
743,2023-09-15 14:30:00,183.29,183.37,183.26,183.37,102997
744,2023-09-15 14:35:00,183.36,183.5,183.35,183.46,259995
745,2023-09-15 14:40:00,183.47,183.54,183.43,183.54,155965
746,2023-09-15 14:45:00,183.54,183.63,183.53,183.6,135796
747,2023-09-15 14:50:00,183.6,183.62,183.36,183.43,406492
748,2023-09-15 14:55:00,183.43,183.56,183.42,183.54,1137407
749,2023-09-15 15:00:00,183.54,183.55,183.43,183.46,507085
750,2023-09-15 15:05:00,183.46,183.52,183.37,183.5,472613
751,2023-09-15 15:10:00,183.51,183.6,183.51,183.59,535484
752,2023-09-15 15:15:00,183.59,183.64,183.55,183.61,221832
753,2023-09-15 15:20:00,183.61,183.62,183.51,183.53,362966
754,2023-09-15 15:25:00,183.53,183.58,183.48,183.56,295502
755,2023-09-15 15:30:00,183.56,183.62,183.49,183.52,336245
756,2023-09-15 15:35:00,183.52,183.55,183.31,183.33,316861
757,2023-09-15 15:40:00,183.32,183.35,183.27,183.27,522473
758,2023-09-15 15:45:00,183.27,183.36,183.23,183.3,497232
759,2023-09-15 15:50:00,183.3,183.6,183.3,183.53,908458
760,2023-09-15 15:55:00,183.53,183.65,183.51,183.57,1440780
761,2023-09-18 09:30:00,183.7,183.72,183.25,183.56,926858
762,2023-09-18 09:35:00,183.56,183.76,183.15,183.2,414122
763,2023-09-18 09:40:00,183.2,183.37,182.58,182.7,595172
764,2023-09-18 09:45:00,182.7,182.79,182.55,182.56,357681
765,2023-09-18 09:50:00,182.58,183.04,182.51,182.93,432022
766,2023-09-18 09:55:00,182.93,182.95,182.76,182.9,418828
767,2023-09-18 10:00:00,182.89,183.39,182.86,183.18,347466
768,2023-09-18 10:05:00,183.18,183.29,182.93,183.18,247278
769,2023-09-18 10:10:00,183.17,183.4,183.04,183.1,296540
770,2023-09-18 10:15:00,183.1,183.3,183.1,183.27,262886
771,2023-09-18 10:20:00,183.28,183.38,183.17,183.27,331707
772,2023-09-18 10:25:00,183.27,183.37,183.14,183.18,293150
773,2023-09-18 10:30:00,183.18,183.43,183.14,183.37,278791
774,2023-09-18 10:35:00,183.37,183.47,182.99,183.05,348013
775,2023-09-18 10:40:00,183.05,183.06,182.91,183.01,225434
776,2023-09-18 10:45:00,183.01,183.07,182.88,182.96,220257
777,2023-09-18 10:50:00,182.96,183.04,182.85,182.99,272120
778,2023-09-18 10:55:00,182.99,183.14,182.95,183.05,165346
779,2023-09-18 11:00:00,183.04,183.16,183.03,183.1,121054
780,2023-09-18 11:05:00,183.1,183.13,182.98,182.98,99037
781,2023-09-18 11:10:00,183.0,183.06,182.88,182.9,158272
782,2023-09-18 11:15:00,182.9,182.99,182.88,182.96,129778
783,2023-09-18 11:20:00,182.95,183.04,182.9,183.02,133211
784,2023-09-18 11:25:00,183.02,183.03,182.94,183.02,127736
785,2023-09-18 11:30:00,183.04,183.2,183.04,183.16,205557
786,2023-09-18 11:35:00,183.15,183.18,183.01,183.15,111248
787,2023-09-18 11:40:00,183.15,183.29,183.11,183.2,134884
788,2023-09-18 11:45:00,183.21,183.24,183.15,183.18,156187
789,2023-09-18 11:50:00,183.19,183.27,183.16,183.21,126842
790,2023-09-18 11:55:00,183.21,183.24,183.16,183.23,119861
791,2023-09-18 12:00:00,183.22,183.26,183.16,183.21,84417
792,2023-09-18 12:05:00,183.22,183.23,183.07,183.09,106508
793,2023-09-18 12:10:00,183.09,183.09,182.99,183.01,78591
794,2023-09-18 12:15:00,183.0,183.03,182.95,183.0,230009
795,2023-09-18 12:20:00,183.0,183.0,182.88,182.98,110384
796,2023-09-18 12:25:00,182.99,183.06,182.96,183.01,69866
797,2023-09-18 12:30:00,183.02,183.16,183.02,183.12,97278
798,2023-09-18 12:35:00,183.12,183.16,183.08,183.08,89448
799,2023-09-18 12:40:00,183.08,183.13,183.02,183.03,64476
800,2023-09-18 12:45:00,183.03,183.07,182.98,183.07,56460
801,2023-09-18 12:50:00,183.07,183.1,183.04,183.04,54652
802,2023-09-18 12:55:00,183.03,183.09,183.01,183.03,60204
803,2023-09-18 13:00:00,183.03,183.17,183.03,183.1,86412
804,2023-09-18 13:05:00,183.11,183.12,183.02,183.02,128685
805,2023-09-18 13:10:00,183.03,183.05,183.0,183.04,81054
806,2023-09-18 13:15:00,183.03,183.03,182.93,182.96,176439
807,2023-09-18 13:20:00,182.97,183.07,182.97,183.02,79407
808,2023-09-18 13:25:00,183.03,183.08,182.97,182.99,61105
809,2023-09-18 13:30:00,183.0,183.11,182.98,183.1,126921
810,2023-09-18 13:35:00,183.1,183.13,183.05,183.05,34777
811,2023-09-18 13:40:00,183.05,183.06,182.99,183.01,65507
812,2023-09-18 13:45:00,183.02,183.04,182.99,183.02,56315
813,2023-09-18 13:50:00,183.01,183.02,182.92,182.93,66887
814,2023-09-18 13:55:00,182.92,182.95,182.85,182.87,68957
815,2023-09-18 14:00:00,182.88,182.9,182.82,182.84,331505
816,2023-09-18 14:05:00,182.83,182.84,182.76,182.79,238346
817,2023-09-18 14:10:00,182.79,182.91,182.75,182.9,417858
818,2023-09-18 14:15:00,182.9,182.98,182.88,182.89,243338
819,2023-09-18 14:20:00,182.89,182.96,182.86,182.93,148585
820,2023-09-18 14:25:00,182.93,182.94,182.87,182.91,105648
821,2023-09-18 14:30:00,182.93,182.95,182.88,182.92,65018
822,2023-09-18 14:35:00,182.92,182.96,182.9,182.91,72932
823,2023-09-18 14:40:00,182.91,182.97,182.88,182.93,110123
824,2023-09-18 14:45:00,182.94,182.97,182.9,182.91,124826
825,2023-09-18 14:50:00,182.84,182.9,182.66,182.68,175334
826,2023-09-18 14:55:00,182.67,182.82,182.65,182.79,670085
827,2023-09-18 15:00:00,182.79,182.86,182.77,182.86,115777
828,2023-09-18 15:05:00,182.89,183.01,182.85,182.94,154308
829,2023-09-18 15:10:00,182.94,182.98,182.86,182.88,112884
830,2023-09-18 15:15:00,182.89,182.91,182.79,182.81,217248
831,2023-09-18 15:20:00,182.81,182.81,182.69,182.7,162118
832,2023-09-18 15:25:00,182.7,182.8,182.7,182.79,299078
833,2023-09-18 15:30:00,182.79,182.79,182.64,182.66,489868
834,2023-09-18 15:35:00,182.67,182.69,182.53,182.57,295324
835,2023-09-18 15:40:00,182.57,182.66,182.52,182.57,269831
836,2023-09-18 15:45:00,182.57,182.62,182.54,182.55,367073
837,2023-09-18 15:50:00,182.56,182.56,182.39,182.41,480751
838,2023-09-18 15:55:00,182.4,182.5,182.37,182.38,1470459
839,2023-09-19 09:30:00,182.49,183.07,182.44,183.05,1114742
840,2023-09-19 09:35:00,183.05,183.25,182.79,183.19,561676
841,2023-09-19 09:40:00,183.19,183.3,182.53,182.62,513319
842,2023-09-19 09:45:00,182.61,182.76,182.5,182.61,374503
843,2023-09-19 09:50:00,182.6,182.64,182.21,182.26,493692
844,2023-09-19 09:55:00,182.25,182.35,181.85,181.99,504042
845,2023-09-19 10:00:00,181.99,182.11,181.7,181.83,342975
846,2023-09-19 10:05:00,181.82,181.91,181.68,181.79,342301
847,2023-09-19 10:10:00,181.79,182.01,181.66,181.88,423959
848,2023-09-19 10:15:00,181.89,181.98,181.71,181.96,351389
849,2023-09-19 10:20:00,181.97,182.07,181.9,181.93,330984
850,2023-09-19 10:25:00,181.94,182.09,181.93,182.05,195589
851,2023-09-19 10:30:00,182.04,182.04,181.79,181.82,357342
852,2023-09-19 10:35:00,181.82,181.94,181.73,181.73,344630
853,2023-09-19 10:40:00,181.73,181.93,181.73,181.86,194992
854,2023-09-19 10:45:00,181.87,181.97,181.68,181.74,234381
855,2023-09-19 10:50:00,181.74,181.81,181.69,181.76,120977
856,2023-09-19 10:55:00,181.76,181.8,181.68,181.71,164787
857,2023-09-19 11:00:00,181.7,181.81,181.66,181.76,165185
858,2023-09-19 11:05:00,181.76,181.83,181.55,181.57,557308
859,2023-09-19 11:10:00,181.57,181.64,181.47,181.59,191220
